"","polyspinis_2013","polyspinis_2015","polyspinis_2017","polyspinis_2019"
"1",245.14238029969,29.8978921011359,282.377378435825,79.2856046593023
"2",364.210802317261,8.44862927979994,55.0344700884136,48.1956078914214
"3",485.780371851247,39.1723295203487,670.952748700003,154.208680091794
"4",227.801219366439,25.9109172142336,240.915812593135,75.1265096588105
"5",835.680776212897,46.5459048358202,285.605461682152,139.25810052129
"6",329.935720044045,7.281416908039,49.1451117261472,45.9786698135291
"7",254.431469162327,6.52524053062275,42.5477334549707,39.2996285621344
"8",373.172946774278,11.2242048495143,66.8647366469795,42.6892262760994
"9",326.783032359466,31.0663963683362,449.574625632355,118.633437436139
"10",609.332314227696,33.2944163971809,179.121995885981,91.5596746970455
"11",351.271690623396,18.7409391620543,96.8463446619855,50.3060411796597
"12",305.327897144276,32.985412797721,293.664190072651,86.7830419080548
"13",224.025915193509,22.3450638260399,199.342052918127,69.0262036513502
"14",1.31403324239055,0.0943323582445175,0.763002438039392,0.326040437395551
"15",529.382339037679,36.3412071275414,275.306340521051,116.262033935906
"16",294.778574118284,8.90634211079653,53.1620222028658,48.8658083229504
"17",435.712589394935,12.381898135917,74.1963395455579,51.4482825764913
"18",101.391885342259,11.3796067185718,138.843568670936,41.3041252923162
"19",65.871945990956,8.7777720720649,89.7138909774944,27.1113511219041
"20",650.769553165725,32.8364245116974,174.262525621446,91.3837578765473
"21",31.0775498196224,2.88939744450578,25.4705932541405,9.50484134164649
"22",1.08017883856798,0.0882381490971284,0.745210539199505,0.29776676972721
"23",647.049121123882,42.2401144770514,302.823138264519,130.443158941193
"24",2.61859147706627,0.124248863576587,3.68610828852449,1.06063161487953
"25",271.45177822005,9.56480537291813,54.0183586860749,49.1854890536375
"26",122.129396344571,6.57657699194273,172.066106217194,48.0834358948008
"27",254.930197484831,14.3783228442146,356.813009677462,101.888317456184
"28",353.2473907632,9.22174193921466,58.178319763708,49.3725753480492
"29",391.200674140131,10.4171426318299,63.8348973426315,47.8948121305239
"30",505.016901319339,12.6928655759502,78.0178373291698,63.5205113524358
"31",5.42847907999168,0.86503411248481,3.63895629443435,1.78835668651796
"32",257.842289503527,33.5946301863948,330.740777649647,75.1915971109753
"33",211.75379277694,27.4403937100706,266.630596043481,74.0078915561622
"34",334.264199151016,15.2169855255444,82.556093910774,44.4650818770041
"35",397.96864951692,16.2360838772517,91.09720018295,50.6592332267524
"36",597.510402888895,38.7301366301673,242.217391288664,97.4501363765361
"37",481.353659618014,29.8644521920848,173.678393214663,73.64380848008
"38",674.135154379136,40.9693658246008,291.338922738026,132.79864491
"39",793.477720566377,46.1931362709466,304.927159951366,142.711486125226
"40",454.81877411536,40.3554035148399,341.714676551077,112.207228178146
"41",367.888662574678,13.4650396544926,77.708873992457,44.8562177522136
"42",244.816135416651,5.87514653127896,40.2862715753223,36.9038926508249
"43",770.470254681397,50.019558781251,1076.44590566909,227.893162284248
"44",374.01985299853,29.3586991502688,518.659189259662,87.333076999942
"45",559.805257629983,37.7394923873052,778.183019821702,198.190470430782
"46",306.568611729896,10.0615304669917,59.6098609901504,35.8702094373433
"47",419.921392874193,17.1844182986739,92.4097872331689,51.0055575818765
"48",297.493249188502,10.8809053805169,60.7009234969197,34.7754734285806
"49",1.73605138407663,0.321683926180317,1.34272012061614,0.551046043171824
"50",163.442335299463,20.4004468814549,190.433280603263,38.4909478479746
"51",236.95369512135,27.7180240440485,251.892147930194,56.2051305151228
